movieId,title,genres,year,imdbId,tmdbId,count,avgRating,img,g_(no genres listed),g_Action,g_Adventure,g_Animation,g_Children,g_Comedy,g_Crime,g_Documentary,g_Drama,g_Fantasy,g_Film-Noir,g_Horror,g_IMAX,g_Musical,g_Mystery,g_Romance,g_Sci-Fi,g_Thriller,g_War,g_Western,time_adjusted_rating
146,The Amazing Panda Adventure,Adventure|Children,1995.0,112342,30765.0,551.0,2.9,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5930082675533972
147,The Basketball Diaries,Drama,1995.0,112461,10474.0,4222.0,3.58,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4425053641162502
148,An Awfully Big Adventure,Drama,1995.0,112427,22279.0,335.0,2.91,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5939793636294435
149,Amateur,Crime|Drama|Thriller,1994.0,109093,30157.0,1007.0,3.69,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7786936562382484
150,Apollo 13,Adventure|Drama|IMAX,1995.0,112384,568.0,48377.0,3.87,,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.3182969835601128
151,Rob Roy,Action|Drama|Romance|War,1995.0,114287,11780.0,11595.0,3.53,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.7817598112488346
152,The Addiction,Drama|Horror,1995.0,112288,34996.0,638.0,3.09,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.8686678254194244
153,Batman Forever,Action|Adventure|Comedy|Crime,1995.0,112462,414.0,31101.0,2.87,,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7291251780560439
154,Beauty of the Day (Belle de jour),Drama,1967.0,61395,649.0,2889.0,3.79,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.137724732947056
155,Beyond Rangoon,Adventure|Drama|War,1995.0,112495,1873.0,1168.0,3.41,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.581548094287539
156,Blue in the Face,Comedy|Drama,1995.0,112541,5894.0,1521.0,3.51,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6319025096632115
157,Canadian Bacon,Comedy|War,1995.0,109370,1775.0,2432.0,2.79,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8049783246422126
158,Casper,Adventure|Children,1995.0,112642,8839.0,12589.0,2.92,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9936644862177652
159,Clockers,Crime|Drama|Mystery,1995.0,112688,20649.0,2209.0,3.42,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7552784688784064
160,Congo,Action|Adventure|Mystery|Sci-Fi,1995.0,112715,10329.0,13853.0,2.6,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.5725614418522463
161,Crimson Tide,Drama|Thriller|War,1995.0,112740,8963.0,22340.0,3.74,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0.8150227279515491
162,Crumb,Documentary,1994.0,109508,26564.0,5633.0,4.01,https://image.tmdb.org/t/p/w500/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.1495178806578878
163,Desperado,Action|Romance|Western,1995.0,112851,8068.0,14216.0,3.44,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.2857876357067497
164,Devil in a Blue Dress,Crime|Film-Noir|Mystery|Thriller,1995.0,112857,8512.0,4011.0,3.45,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0.730218553431756
165,Die Hard: With a Vengeance,Action|Crime|Thriller,1995.0,112864,1572.0,33731.0,3.51,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.1291381189261087
166,The Doom Generation,Comedy|Crime|Drama,1995.0,112887,13552.0,683.0,2.84,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.2462956631723956
167,Feast of July,Drama,1995.0,113044,259209.0,72.0,3.08,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5528312971333805
168,First Knight,Action|Drama|Romance,1995.0,113071,6520.0,11309.0,3.08,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.8255554875508845
169,Free Willy 2: The Adventure Home,Adventure|Children|Drama,1995.0,113114,9073.0,3172.0,2.27,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6765600768477841
170,Hackers,Action|Adventure|Crime|Thriller,1995.0,113243,10428.0,7721.0,3.22,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2183510872875976
171,Jeffrey,Comedy|Drama,1995.0,113464,17447.0,1297.0,3.6,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6612838832812357
172,Johnny Mnemonic,Action|Sci-Fi|Thriller,1995.0,113481,9886.0,12156.0,2.75,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.8610557270988946
173,Judge Dredd,Action|Crime|Sci-Fi,1995.0,113492,9482.0,14758.0,2.56,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.801126735822106
174,Jury Duty,Comedy,1995.0,113500,19326.0,1932.0,2.45,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4488169741205185
175,Kids,Drama,1995.0,113540,9344.0,4744.0,3.51,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.37281202532658
176,Living in Oblivion,Comedy,1995.0,113677,9071.0,2203.0,3.85,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0486182160396296
177,Lord of Illusions,Horror,1995.0,113690,8973.0,2149.0,2.89,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5719014605064625
178,Love & Human Remains,Comedy|Drama,1993.0,107447,15730.0,453.0,3.39,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5670660083835672
179,Mad Love,Drama|Romance,1995.0,113729,47608.0,1119.0,2.73,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5195401075841735
180,Mallrats,Comedy|Romance,1995.0,113749,2293.0,8366.0,3.58,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.527897572102924
181,Mighty Morphin Power Rangers: The Movie,Action|Children,1995.0,113820,9070.0,2539.0,1.95,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5717252986486491
182,Moonlight and Valentino,Drama|Romance,1995.0,113851,68274.0,636.0,3.08,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6030004336345569
183,Mute Witness,Comedy|Horror|Thriller,1994.0,110604,48787.0,581.0,3.36,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6102092546950753
184,Nadja,Drama,1994.0,110620,34574.0,313.0,3.07,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.695997232005922
185,The Net,Action|Crime|Thriller,1995.0,113957,1642.0,23018.0,3.1,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6856425234306743
186,Nine Months,Comedy|Romance,1995.0,113986,11472.0,10419.0,2.88,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6879610919066839
187,Party Girl,Comedy,1995.0,114095,36196.0,875.0,3.43,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0148279927281287
188,The Prophecy,Fantasy|Horror|Mystery,1995.0,114194,11980.0,2390.0,3.33,,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.893961361479134
189,Reckless,Comedy|Fantasy,1995.0,114241,58372.0,304.0,2.99,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3893885578418303
190,Safe,Thriller,1995.0,114323,32646.0,953.0,3.58,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2446353260818594
191,The Scarlet Letter,Drama|Romance,1995.0,114345,10533.0,1555.0,2.68,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6360503689186029
192,The Show,Documentary,1995.0,114435,56088.0,79.0,3.04,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4407381579746149
193,Showgirls,Drama,1995.0,114436,10802.0,7142.0,2.25,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7050316000583269
194,Smoke,Comedy|Drama,1995.0,114478,10149.0,5459.0,3.84,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9065878142375036
195,Something to Talk About,Comedy|Drama|Romance,1995.0,114496,18402.0,2938.0,3.08,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5386603906013068
196,Species,Horror|Sci-Fi,1995.0,114508,9348.0,12993.0,2.84,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.8086605213672957
197,The Stars Fell on Henrietta,Drama,1995.0,114534,139408.0,99.0,3.06,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5786332606714958
198,Strange Days,Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995.0,114558,281.0,8646.0,3.42,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0.9713775894441368
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les)",Drama|Musical|Romance,1964.0,58450,5967.0,1507.0,3.77,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1.3706990681588014
200,The Tie That Binds,Thriller,1995.0,114666,79593.0,315.0,2.82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4035425812994311
201,Three Wishes,Drama|Fantasy,1995.0,114663,47939.0,343.0,3.0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.4932742259785618
202,Total Eclipse,Drama|Romance,1995.0,114702,36834.0,414.0,3.05,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.143259374162538
203,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995.0,114682,9090.0,5060.0,3.15,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7591771851683087
204,Under Siege 2: Dark Territory,Action,1995.0,114781,3512.0,7882.0,2.93,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6168535412466757
205,Unstrung Heroes,Comedy|Drama,1995.0,114798,52856.0,1213.0,3.5,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6030953233893456
206,Unzipped,Documentary,1995.0,114805,77350.0,936.0,3.45,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5985305673195309
207,A Walk in the Clouds,Drama|Romance,1995.0,114887,9560.0,5018.0,3.37,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7337837969361333
208,Waterworld,Action|Adventure|Sci-Fi,1995.0,114898,9804.0,27377.0,2.87,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.895805180648445
209,White Man's Burden,Drama,1995.0,114928,31611.0,681.0,2.81,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.534768445308237
210,Wild Bill,Western,1995.0,114938,65796.0,447.0,2.89,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6554871938533201
211,The Browning Version,Drama,1994.0,109340,49805.0,526.0,3.58,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7354010494785005
212,Bushwhacked,Adventure|Comedy|Crime|Mystery,1995.0,112602,26258.0,426.0,2.57,,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5991021714098541
213,Burnt by the Sun (Utomlyonnye solntsem),Drama,1994.0,111579,50797.0,1753.0,4.02,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1076634509835332
214,Before the Rain (Pred dozhdot),Drama|War,1994.0,110882,19155.0,890.0,4.03,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0534085389802932
215,Before Sunrise,Drama|Romance,1995.0,112471,76.0,6582.0,3.91,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2.066812085297638
216,Billy Madison,Comedy,1995.0,112508,11017.0,9048.0,3.24,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.371874736004255
217,The Babysitter,Drama|Thriller,1995.0,112438,37141.0,940.0,2.73,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4767766142162231
218,Boys on the Side,Comedy|Drama,1995.0,112571,9382.0,3864.0,3.29,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5383119241939425
219,The Cure,Drama,1995.0,112757,6715.0,589.0,3.61,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7733081834349943
220,Castle Freak,Horror,1995.0,112643,18256.0,290.0,2.45,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.7341680005618325
222,Circle of Friends,Drama|Romance,1995.0,112679,22625.0,5374.0,3.53,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6498948130519051
223,Clerks,Comedy,1994.0,109445,2292.0,24050.0,3.85,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5310280412736406
224,Don Juan DeMarco,Comedy|Drama|Romance,1995.0,112883,1909.0,7809.0,3.44,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7616722332920841
225,Disclosure,Drama|Thriller,1994.0,109635,8984.0,11592.0,3.28,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4925067188947101
226,Dream Man,Thriller,1995.0,112899,61813.0,37.0,2.78,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3714803507951752
227,Drop Zone,Action|Thriller,1994.0,109676,4954.0,4189.0,3.06,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4629848359561722
228,Destiny Turns on the Radio,Comedy,1995.0,112854,62488.0,436.0,2.69,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4157701281343662
229,Death and the Maiden,Drama|Thriller,1994.0,109579,10531.0,2256.0,3.56,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7735039404237506
230,Dolores Claiborne,Drama|Thriller,1995.0,109642,11929.0,6729.0,3.59,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7999614033281968
231,Dumb & Dumber (Dumb and Dumber),Adventure|Comedy,1994.0,109686,8467.0,31843.0,2.96,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0739712772056875
232,Eat Drink Man Woman (Yin shi nan nu),Comedy|Drama|Romance,1994.0,111797,10451.0,5620.0,4.03,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.974275395605942
233,Exotica,Drama,1994.0,109759,20156.0,3204.0,3.53,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7719401513295425
234,Exit to Eden,Comedy,1994.0,109758,18395.0,2952.0,2.67,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3632556743254738
235,Ed Wood,Comedy|Drama,1994.0,109707,522.0,15582.0,3.66,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0889903366808338
236,French Kiss,Action|Comedy|Romance,1995.0,113117,397.0,11357.0,3.32,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7658728447692063
237,Forget Paris,Comedy|Romance,1995.0,113097,10525.0,5770.0,3.22,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5174226115971343
238,Far From Home: The Adventures of Yellow Dog,Adventure|Children,1995.0,113028,27985.0,766.0,3.17,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524179086017637
239,A Goofy Movie,Animation|Children|Comedy|Romance,1995.0,113198,15789.0,3368.0,3.09,,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2387422140781308
240,Hideaway,Thriller,1995.0,113303,27303.0,779.0,2.91,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4639803006243454
241,Fluke,Children|Drama,1995.0,113089,21183.0,536.0,3.03,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5836964982715579
242,Farinelli: il castrato,Drama|Musical,1994.0,109771,10954.0,1000.0,3.39,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.7418253280380059
243,Gordy,Children|Comedy|Fantasy,1995.0,113199,47867.0,424.0,2.54,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.435743781741683
244,Gumby: The Movie,Animation|Children,1995.0,113234,43475.0,277.0,2.38,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6041842105147845
245,The Glass Shield,Crime|Drama,1994.0,109906,72031.0,239.0,2.97,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5765714530742047
246,Hoop Dreams,Documentary,1994.0,110057,14275.0,9739.0,4.03,https://image.tmdb.org/t/p/w500/gLzHl2XBtVwycl8DxdOXRHPm8G3.jpg,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0089383000830847
247,Heavenly Creatures,Crime|Drama,1994.0,110005,1024.0,7144.0,3.82,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.162994556122875
248,Houseguest,Comedy,1994.0,110066,17207.0,2866.0,3.01,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4168419637439589
249,Immortal Beloved,Drama|Romance,1994.0,110116,13701.0,4542.0,3.68,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7917236412942765
250,Heavyweights (Heavy Weights),Children|Comedy,1995.0,110006,14819.0,918.0,3.08,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1310104590681036
251,The Hunted,Action,1995.0,113360,32631.0,341.0,3.06,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6233021526630975
252,I.Q.,Comedy|Romance,1994.0,110099,11777.0,9280.0,3.22,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6559919822885046
253,Interview with the Vampire: The Vampire Chronicles,Drama|Horror,1994.0,110148,628.0,27577.0,3.51,https://image.tmdb.org/t/p/w500/2162lAT2MP36MyJd2sttmj5du5T.jpg,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.154041958763129
254,Jefferson in Paris,Drama,1995.0,113463,87729.0,574.0,2.91,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4787605418106047
255,The Jerky Boys,Comedy,1995.0,110189,18713.0,975.0,2.28,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3995309303530316
256,Junior,Comedy|Sci-Fi,1994.0,110216,6280.0,9442.0,2.7,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7728165937133327
257,Just Cause,Mystery|Thriller,1995.0,113501,9061.0,3542.0,3.41,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5634630692778855
258,A Kid in King Arthur's Court,Adventure|Children|Comedy|Fantasy|Romance,1995.0,113538,37108.0,1596.0,2.63,,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.6097450137025657
259,Kiss of Death,Crime|Drama|Thriller,1995.0,113552,6071.0,1845.0,3.06,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5360035273343907
260,Star Wars: Episode IV - A New Hope,Action|Adventure|Sci-Fi,1977.0,76759,11.0,68717.0,4.12,https://image.tmdb.org/t/p/w500/6FfCtAuVAW8XJjZ7eWeLibRLWTw.jpg,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0884341584558377
261,Little Women,Drama,1994.0,110367,9587.0,9656.0,3.63,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9384362846194574
262,A Little Princess,Children|Drama,1995.0,113670,19101.0,4008.0,3.77,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1986584058881675
263,Ladybird Ladybird,Drama,1994.0,110296,49980.0,368.0,3.75,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7608404126931717
264,"Enfer, L'",Drama,1994.0,109731,17961.0,163.0,3.37,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9939484938026468
265,Like Water for Chocolate (Como agua para chocolate),Drama|Fantasy|Romance,1992.0,103994,18183.0,10781.0,3.92,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.8152048733233209
266,Legends of the Fall,Drama|Romance|War|Western,1994.0,110322,4476.0,15759.0,3.5,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0.9340415261413232
267,Major Payne,Comedy,1995.0,110443,11008.0,3757.0,2.89,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9843045940813768
268,Little Odessa,Crime|Drama,1994.0,110365,47504.0,681.0,3.31,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7130424250884331
269,My Crazy Life (Mi vida loca),Drama,1993.0,107566,32325.0,550.0,3.45,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5776853258842222
270,Love Affair,Drama|Romance,1994.0,110391,43742.0,1185.0,3.17,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.4887666489681307
271,Losing Isaiah,Drama,1995.0,113691,28313.0,1138.0,3.33,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5235874940978694
272,The Madness of King George,Comedy|Drama,1994.0,110428,11318.0,7136.0,3.74,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7386289205577371
273,Mary Shelley's Frankenstein (Frankenstein),Drama|Horror|Sci-Fi,1994.0,109836,3036.0,6796.0,3.13,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0.7482695729536877
274,Man of the House,Comedy,1995.0,113755,40490.0,1135.0,2.84,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5562378899347639
275,Mixed Nuts,Comedy,1994.0,110538,24070.0,1445.0,2.72,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5104906495805621
276,Milk Money,Comedy|Romance,1994.0,110516,8986.0,4968.0,2.98,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4750017475888826
277,Miracle on 34th Street,Drama,1994.0,110527,10510.0,8574.0,3.4,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9329728301732004
278,Miami Rhapsody,Comedy,1995.0,113808,17402.0,1038.0,3.02,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4183302716845701
279,My Family,Drama,1995.0,113896,38722.0,846.0,3.7,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5238805485190287
280,Murder in the First,Drama|Thriller,1995.0,113870,8438.0,4680.0,3.72,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6468494545668287
281,Nobody's Fool,Comedy|Drama|Romance,1994.0,110684,11593.0,3588.0,3.66,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6431326185366472
282,Nell,Drama,1994.0,110638,1945.0,10402.0,3.41,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.684001775846071
283,New Jersey Drive,Crime|Drama,1995.0,113967,39310.0,222.0,3.05,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6844549027579964
284,New York Cop (Nyû Yôku no koppu),Action|Crime,1993.0,117169,109560.0,34.0,2.85,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3491172220132363
285,Beyond Bedlam,Drama|Horror,1993.0,106402,56428.0,80.0,2.27,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.2875366562504356
286,Nemesis 2: Nebula,Action|Sci-Fi|Thriller,1995.0,113948,63105.0,98.0,2.07,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5256050453560932
287,Nina Takes a Lover,Comedy|Romance,1994.0,110671,131957.0,305.0,3.25,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4818076604996116
288,Natural Born Killers,Action|Crime|Thriller,1994.0,110632,241.0,23259.0,3.26,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0246921097715818
289,Only You,Comedy|Romance,1994.0,110737,9058.0,2963.0,3.35,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.660241644954494
290,Once Were Warriors,Crime|Drama,1994.0,110729,527.0,3749.0,3.97,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1922341274659574
292,Outbreak,Action|Drama|Sci-Fi|Thriller,1995.0,114069,6950.0,24760.0,3.41,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.79169981217702
293,Léon: The Professional (a.k.a. The Professional) (Léon),Action|Crime|Drama|Thriller,1994.0,110413,101.0,33680.0,4.09,,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2.2128575989737005
294,The Perez Family,Comedy|Romance,1995.0,114113,63020.0,777.0,3.16,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4383169986833415
295,A Pyromaniac's Love Story,Comedy|Romance,1995.0,114210,2307.0,420.0,2.77,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4697303000074709
